,Country,Continent,Rank,Title,Artists,Artist_clean,Album,Explicit,Duration
1678,Latvia,Europe,29,Dance Monkey,Tones And I,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
1679,Latvia,Europe,30,ROXANNE,Arizona Zervas,Arizona Zervas,ROXANNE,1,2:43
1680,Latvia,Europe,31,Adore You,Harry Styles,Harry Styles,Fine Line,0,3:27
1681,Latvia,Europe,32,Daechwita,Agust D,Agust D,D-2,1,3:45
1682,Latvia,Europe,33,goosebumps,Travis Scott,Travis Scott,Birds In The Trap Sing McKnight,1,4:03
1683,Latvia,Europe,34,Play Date,Melanie Martinez,Melanie Martinez,Cry Baby (Deluxe Edition),1,2:59
1684,Latvia,Europe,35,Be Kind (with Halsey),"Marshmello, Halsey",Marshmello,Be Kind (with Halsey),0,2:52
1685,Latvia,Europe,36,Righteous,Juice WRLD,Juice WRLD,Righteous,1,4:03
1686,Latvia,Europe,37,everything i wanted,Billie Eilish,Billie Eilish,everything i wanted,0,4:05
1687,Latvia,Europe,38,Intentions (feat. Quavo),"Justin Bieber, Quavo",Justin Bieber,Changes,0,3:32
1688,Latvia,Europe,39,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Doja Cat,Say So (feat. Nicki Minaj),1,3:26
1689,Latvia,Europe,40,SICKO MODE,Travis Scott,Travis Scott,ASTROWORLD,1,5:12
1690,Latvia,Europe,41,bad guy,Billie Eilish,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0,3:14
1691,Latvia,Europe,42,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",Eminem,Music To Be Murdered By,1,3:30
1692,Latvia,Europe,43,I Got Love,"MiyaGi & Endspiel, Rem Digga",MiyaGi & Endspiel,I Got Love,0,4:36
1693,Latvia,Europe,44,Skechers,DripReport,DripReport,Skechers,1,1:46
1694,Latvia,Europe,45,Know Your Worth,"Khalid, Disclosure",Khalid,Know Your Worth,0,3:01
1695,Latvia,Europe,46,Ride It,Regard,Regard,Ride It,0,2:37
1696,Latvia,Europe,47,Salt,Ava Max,Ava Max,Salt,0,3:00
1697,Latvia,Europe,48,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",Megan Thee Stallion,Savage Remix (feat. Beyoncé),1,4:02
1698,Latvia,Europe,49,Lose Somebody,"Kygo, OneRepublic",Kygo,Lose Somebody,0,3:19
1699,Latvia,Europe,50,Daisies,Katy Perry,Katy Perry,Daisies,0,2:53
1700,Lithuania,Europe,1,Blinding Lights,The Weeknd,The Weeknd,After Hours,0,3:20
1701,Lithuania,Europe,2,Roses - Imanbek Remix,"SAINt JHN, Imanbek",SAINt JHN,Roses (Imanbek Remix),1,2:56
1702,Lithuania,Europe,3,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02
1703,Lithuania,Europe,4,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",DaBaby,BLAME IT ON BABY,1,3:01
1704,Lithuania,Europe,5,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45
1705,Lithuania,Europe,6,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",Surf Mesa,ily (i love you baby) (feat. Emilee),0,2:56
1706,Lithuania,Europe,7,In Your Eyes,The Weeknd,The Weeknd,After Hours,1,3:57
1707,Lithuania,Europe,8,Toosie Slide,Drake,Drake,Dark Lane Demo Tapes,1,4:07
1708,Lithuania,Europe,9,Break My Heart,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:41
1709,Lithuania,Europe,10,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03
1710,Lithuania,Europe,11,Watermelon Sugar,Harry Styles,Harry Styles,Fine Line,0,2:54
1711,Lithuania,Europe,12,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",Powfu,death bed (coffee for your head) (feat. beabadoobee),0,2:53
1712,Lithuania,Europe,13,Supalonely,"BENEE, Gus Dapperton",BENEE,STELLA & STEVE,1,3:43
1713,Lithuania,Europe,14,Breaking Me,"Topic, A7S",Topic,Breaking Me,0,2:46
1714,Lithuania,Europe,15,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Ariana Grande,Stuck with U,0,3:48
1715,Lithuania,Europe,16,GOOBA,6ix9ine,6ix9ine,GOOBA,1,2:12
1716,Lithuania,Europe,17,The Box,Roddy Ricch,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
1717,Lithuania,Europe,18,Blueberry Faygo,Lil Mosey,Lil Mosey,Certified Hitmaker,1,2:42
1718,Lithuania,Europe,19,Sunday Best,Surfaces,Surfaces,Where the Light Is,0,2:38
1719,Lithuania,Europe,20,Boss Bitch,Doja Cat,Doja Cat,Boss Bitch,0,2:14
1720,Lithuania,Europe,21,WHATS POPPIN,Jack Harlow,Jack Harlow,Sweet Action,1,2:19
1721,Lithuania,Europe,22,On Fire,THE ROOP,THE ROOP,On Fire,0,2:50
1722,Lithuania,Europe,23,August,Intelligency,Intelligency,August,0,2:59
1723,Lithuania,Europe,24,Falling,Trevor Daniel,Trevor Daniel,Nicotine,0,2:39
1724,Lithuania,Europe,25,Dance Monkey,Tones And I,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
1725,Lithuania,Europe,26,Be Kind (with Halsey),"Marshmello, Halsey",Marshmello,Be Kind (with Halsey),0,2:52
1726,Lithuania,Europe,27,Circles,Post Malone,Post Malone,Hollywood's Bleeding,0,3:35
1727,Lithuania,Europe,28,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Doja Cat,Say So (feat. Nicki Minaj),1,3:26
1728,Lithuania,Europe,29,Life Is Good (feat. Drake),"Future, Drake",Future,High Off Life,1,3:57
1729,Lithuania,Europe,30,Say So,Doja Cat,Doja Cat,Hot Pink,1,3:57
1730,Lithuania,Europe,31,YES,"OG Version, Proflame",OG Version,YES,1,2:30
1731,Lithuania,Europe,32,Play Date,Melanie Martinez,Melanie Martinez,Cry Baby (Deluxe Edition),1,2:59
1732,Lithuania,Europe,33,Salt,Ava Max,Ava Max,Salt,0,3:00
1733,Lithuania,Europe,34,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",Megan Thee Stallion,Savage Remix (feat. Beyoncé),1,4:02
1734,Lithuania,Europe,35,Adore You,Harry Styles,Harry Styles,Fine Line,0,3:27
1735,Lithuania,Europe,36,Intentions (feat. Quavo),"Justin Bieber, Quavo",Justin Bieber,Changes,0,3:32
1736,Lithuania,Europe,37,Party Girl,StaySolidRocky,StaySolidRocky,Party Girl,0,2:27
1737,Lithuania,Europe,38,Know Your Worth,"Khalid, Disclosure",Khalid,Know Your Worth,0,3:01
1738,Lithuania,Europe,39,ROXANNE,Arizona Zervas,Arizona Zervas,ROXANNE,1,2:43
1739,Lithuania,Europe,40,Lose Somebody,"Kygo, OneRepublic",Kygo,Lose Somebody,0,3:19
1740,Lithuania,Europe,41,Daechwita,Agust D,Agust D,D-2,1,3:45
1741,Lithuania,Europe,42,After Party,Don Toliver,Don Toliver,Heaven Or Hell,1,2:47
1742,Lithuania,Europe,43,bad guy,Billie Eilish,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0,3:14
1743,Lithuania,Europe,44,HIGHEST IN THE ROOM,Travis Scott,Travis Scott,HIGHEST IN THE ROOM,1,2:55
1744,Lithuania,Europe,45,Physical,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:13
1745,Lithuania,Europe,46,everything i wanted,Billie Eilish,Billie Eilish,everything i wanted,0,4:05
1746,Lithuania,Europe,47,Taip Jau Gavosi,Sisters On Wire,Sisters On Wire,Taip Jau Gavosi,0,3:10
1747,Lithuania,Europe,48,Daisies,Katy Perry,Katy Perry,Daisies,0,2:53
1748,Lithuania,Europe,49,Lose Control,"MEDUZA, Becky Hill, Goodboys",MEDUZA,Lose Control,0,2:48
1749,Lithuania,Europe,50,Судно (Борис Рижий),Molchat Doma,Molchat Doma,Этажи,0,2:21
1750,Luxembourg,Europe,1,No Time To Die,Billie Eilish,Billie Eilish,No Time To Die,0,4:02
1751,Luxembourg,Europe,2,Blinding Lights,The Weeknd,The Weeknd,After Hours,0,3:20
1752,Luxembourg,Europe,3,The Box,Roddy Ricch,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
1753,Luxembourg,Europe,4,Dance Monkey,Tones And I,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
1754,Luxembourg,Europe,5,Falling,Trevor Daniel,Trevor Daniel,Falling,0,2:39
1755,Luxembourg,Europe,6,Don't Start Now,Dua Lipa,Dua Lipa,Don't Start Now,0,3:03
1756,Luxembourg,Europe,7,Life Is Good (feat. Drake),"Future, Drake",Future,Life Is Good (feat. Drake),1,3:57
1757,Luxembourg,Europe,8,Intentions (feat. Quavo),"Justin Bieber, Quavo",Justin Bieber,Changes,0,3:32
1758,Luxembourg,Europe,9,Mios mit Bars,Luciano,Luciano,Mios mit Bars,0,3:52
1759,Luxembourg,Europe,10,everything i wanted,Billie Eilish,Billie Eilish,everything i wanted,0,4:05
1760,Luxembourg,Europe,11,Yummy,Justin Bieber,Justin Bieber,Changes,0,3:28
1761,Luxembourg,Europe,12,ROXANNE,Arizona Zervas,Arizona Zervas,ROXANNE,1,2:43
1762,Luxembourg,Europe,13,Roses - Imanbek Remix,"SAINt JHN, Imanbek",SAINt JHN,Roses (Imanbek Remix),1,2:56
1763,Luxembourg,Europe,14,Give No Fxk,"Migos, Travis Scott, Young Thug",Migos,Give No Fxk,1,3:44
1764,Luxembourg,Europe,15,Verkackt,"Gzuz, Bonez MC",Gzuz,Gzuz,1,2:16
1765,Luxembourg,Europe,16,Ride It,Regard,Regard,Ride It,0,2:37
1766,Luxembourg,Europe,17,Forever (feat. Post Malone & Clever),"Justin Bieber, Post Malone, Clever",Justin Bieber,Changes,0,3:39
1767,Luxembourg,Europe,18,Memories,Maroon 5,Maroon 5,Memories,0,3:09
1768,Luxembourg,Europe,19,Roller,Apache 207,Apache 207,Platte,1,2:37
1769,Luxembourg,Europe,20,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",Black Eyed Peas,RITMO (Bad Boys For Life),1,3:41
1770,Luxembourg,Europe,21,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",Eminem,Music To Be Murdered By,1,3:30
1771,Luxembourg,Europe,22,bad guy,Billie Eilish,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0,3:14
1772,Luxembourg,Europe,23,Before You Go,Lewis Capaldi,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35
1773,Luxembourg,Europe,24,Ne reviens pas,"Gradur, Heuss L'enfoiré",Gradur,Zone 59,1,3:08
1774,Luxembourg,Europe,25,Lose Control,"MEDUZA, Becky Hill, Goodboys",MEDUZA,Lose Control,0,2:48
1775,Luxembourg,Europe,26,Donuts,Gzuz,Gzuz,Gzuz,1,2:42
1776,Luxembourg,Europe,27,Circles,Post Malone,Post Malone,Hollywood's Bleeding,0,3:35
1777,Luxembourg,Europe,28,Tusa,"KAROL G, Nicki Minaj",KAROL G,Tusa,0,3:20
1778,Luxembourg,Europe,29,What If I Told You That I Love You,Ali Gatie,Ali Gatie,What If I Told You That I Love You,0,3:13
1779,Luxembourg,Europe,30,You should be sad,Halsey,Halsey,Manic,1,3:25
1780,Luxembourg,Europe,31,Gazozial,Gzuz,Gzuz,Gzuz,1,2:38
1781,Luxembourg,Europe,32,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02
1782,Luxembourg,Europe,33,Señorita,"Shawn Mendes, Camila Cabello",Shawn Mendes,Shawn Mendes (Deluxe),0,3:10
1783,Luxembourg,Europe,34,Adore You,Harry Styles,Harry Styles,Fine Line,0,3:27
1784,Luxembourg,Europe,35,Weiss,Samra,Samra,Weiss,0,2:42
1785,Luxembourg,Europe,36,What A Man Gotta Do,Jonas Brothers,Jonas Brothers,What A Man Gotta Do,0,3:00
1786,Luxembourg,Europe,37,Suicidal,YNW Melly,YNW Melly,Melly vs. Melvin,1,3:42
1787,Luxembourg,Europe,38,My Oh My (feat. DaBaby),"Camila Cabello, DaBaby",Camila Cabello,Romance,0,2:50
1788,Luxembourg,Europe,39,Loco,Gzuz,Gzuz,Gzuz,1,2:28
1789,Luxembourg,Europe,40,Say So,Doja Cat,Doja Cat,Hot Pink,1,3:57
1790,Luxembourg,Europe,41,Ausgezahlt,"Gzuz, RAF Camora",Gzuz,Gzuz,1,2:38
1791,Luxembourg,Europe,42,Was hat es gebracht,Gzuz,Gzuz,Gzuz,1,2:33
1792,Luxembourg,Europe,43,AMEX BLACK,Joker Bra,Joker Bra,AMEX BLACK,1,2:54
1793,Luxembourg,Europe,44,Physical,Dua Lipa,Dua Lipa,Physical,0,3:13
1794,Luxembourg,Europe,45,Trampoline (with ZAYN),"SHAED, ZAYN",SHAED,Melt (Deluxe),0,3:04
1795,Luxembourg,Europe,46,hot girl bummer,blackbear,blackbear,hot girl bummer,1,3:05
1796,Luxembourg,Europe,47,Baianá,Bakermat,Bakermat,Baianá,0,3:02
1797,Luxembourg,Europe,48,Know Your Worth,"Khalid, Disclosure",Khalid,Know Your Worth,0,3:01
1798,Luxembourg,Europe,49,Kopfnüsse,Gzuz,Gzuz,Gzuz,1,2:32
1799,Luxembourg,Europe,50,Nie erwartet,Gzuz,Gzuz,Gzuz,1,2:39
1800,Malaysia,Asia,1,Suasana Di Hari Raya,Anuar & Ellina,Anuar & Ellina,Suasana Di Hari Raya,0,3:15
1801,Malaysia,Asia,2,Seloka Hari Raya,"Uji Rashid, Hail Amir",Uji Rashid,Siri Bintang Pujaan,0,2:58
1802,Malaysia,Asia,3,Suasana Hari Raya,Datuk Sharifah Aini,Datuk Sharifah Aini,Syawal 1424,0,2:22
1803,Malaysia,Asia,4,Selamat Berhari Raya,Rahimah Rahim,Rahimah Rahim,Selamat Berhari Raya,0,3:31
1804,Malaysia,Asia,5,Selamat Hari Raya,Puan Sri Saloma,Puan Sri Saloma,Selamat Hari Raya,0,2:37
1805,Malaysia,Asia,6,Balik Kampung,Dato' Sudirman,Dato' Sudirman,Balik Kampung,0,3:38
1806,Malaysia,Asia,7,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Ariana Grande,Stuck with U,0,3:48
1807,Malaysia,Asia,8,Sesuci Lebaran,Dato' Sri Siti Nurhaliza,Dato' Sri Siti Nurhaliza,Anugerah Aidilfitri,0,3:59
1808,Malaysia,Asia,9,Dari Jauh Kupohon Maaf,Dato' Sudirman,Dato' Sudirman,Balik Kampung,0,3:49
1809,Malaysia,Asia,10,Satu Hari Di Hari Raya,M. Nasir,M. Nasir,Satu Hari Di Hari Raya,0,3:31
1810,Malaysia,Asia,11,Selamat Hari Raya,Datuk Ahmad Jais,Datuk Ahmad Jais,Selamat Hari Raya,0,2:32
1811,Malaysia,Asia,12,Menjelang Hari Raya,Dato' DJ Dave,Dato' DJ Dave,Siri Bintang Pujaan,0,3:14
1812,Malaysia,Asia,13,Pulang Di Hari Raya,Noorkumalasari,Noorkumalasari,Siri Bintang Pujaan,0,2:52
1813,Malaysia,Asia,14,Suasana Riang Di Hari Raya,Junainah,Junainah,Siri Bintang Pujaan,0,3:10
1814,Malaysia,Asia,15,Senandung Hari Raya Untukmu,Dayangku Intan,Dayangku Intan,Salam Aidilfitri Untuk Semua,0,3:27
1815,Malaysia,Asia,16,Takbir Raya,Various artists,Various artists,Takbir Raya,0,1:04
1816,Malaysia,Asia,17,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",Powfu,death bed (coffee for your head) (feat. beabadoobee),0,2:53
1817,Malaysia,Asia,18,Play Date,Melanie Martinez,Melanie Martinez,Cry Baby (Deluxe Edition),1,2:59
1818,Malaysia,Asia,19,Dendang Perantau,Tan Sri P. Ramlee,Tan Sri P. Ramlee,Siri Kenangan Abadi Volume 1: Getaran Jiwa,0,2:40
1819,Malaysia,Asia,20,eight(Prod.&Feat. SUGA of BTS),"IU, SUGA",IU,eight,0,2:47
1820,Malaysia,Asia,21,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02
1821,Malaysia,Asia,22,Nazam Lebaran,Dato' Sri Siti Nurhaliza,Dato' Sri Siti Nurhaliza,Anugerah Aidilfitri,0,5:39
1822,Malaysia,Asia,23,Warna Warni Aidilfitri,Nyanyian Ramai,Nyanyian Ramai,Satu Hari Di Hari Raya,0,4:48
1823,Malaysia,Asia,24,Bila Takbir Bergema,Rafeah Buang,Rafeah Buang,Siri Bintang Pujaan,0,2:41
1824,Malaysia,Asia,25,Kepulangan Yang Di Nanti,Aman Shah,Aman Shah,Kepulangan Yang Dinanti,0,3:45
1825,Malaysia,Asia,26,Indahnya Beraya Di Desa,Azlina Aziz,Azlina Aziz,Salam Aidilfitri Untuk Semua,0,4:33
1826,Malaysia,Asia,27,Selamat Hari Raya,Fazidah Joned,Fazidah Joned,Selamat Hari Raya,0,2:35
1827,Malaysia,Asia,28,Daechwita,Agust D,Agust D,D-2,1,3:45
1828,Malaysia,Asia,29,Intentions (feat. Quavo),"Justin Bieber, Quavo",Justin Bieber,Changes,0,3:32
1829,Malaysia,Asia,30,Supalonely,"BENEE, Gus Dapperton",BENEE,STELLA & STEVE,1,3:43
1830,Malaysia,Asia,31,Blinding Lights,The Weeknd,The Weeknd,After Hours,0,3:20
1831,Malaysia,Asia,32,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02
1832,Malaysia,Asia,33,Toosie Slide,Drake,Drake,Dark Lane Demo Tapes,1,4:07
1833,Malaysia,Asia,34,Cahaya Aidilfitri,Black Dog Bone,Black Dog Bone,Cahaya Aidilfitri,0,3:43
1834,Malaysia,Asia,35,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",Surf Mesa,ily (i love you baby) (feat. Emilee),0,2:56
1835,Malaysia,Asia,36,Aidilfitri,Sanisah Huri,Sanisah Huri,Aidilfitri,0,3:40
1836,Malaysia,Asia,37,Be Kind (with Halsey),"Marshmello, Halsey",Marshmello,Be Kind (with Halsey),0,2:52
1837,Malaysia,Asia,38,Roses - Imanbek Remix,"SAINt JHN, Imanbek",SAINt JHN,Roses (Imanbek Remix),1,2:56
1838,Malaysia,Asia,39,Bersabarlah Sayang,Sanisah Huri,Sanisah Huri,Siri Bintang Pujaan,0,3:31
1839,Malaysia,Asia,40,Falling,Trevor Daniel,Trevor Daniel,Nicotine,0,2:39
1840,Malaysia,Asia,41,Bersama Di Hari Raya,Cenderawasih,Cenderawasih,Bersama Di Hari Raya,0,2:39
1841,Malaysia,Asia,42,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03
1842,Malaysia,Asia,43,Before You Go,Lewis Capaldi,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35
1843,Malaysia,Asia,44,Sunday Best,Surfaces,Surfaces,Where the Light Is,0,2:38
1844,Malaysia,Asia,45,Circles,Post Malone,Post Malone,Hollywood's Bleeding,0,3:35
1845,Malaysia,Asia,46,Bila Hari Raya Menjelma,Dato' Sri Siti Nurhaliza,Dato' Sri Siti Nurhaliza,Anugerah Aidilfitri,0,4:43
1846,Malaysia,Asia,47,Air Mata Syawal,Dato' Sri Siti Nurhaliza,Dato' Sri Siti Nurhaliza,Anugerah Aidilfitri,0,5:03
1847,Malaysia,Asia,48,Di Pagi Aidilfitri,Rosemaria,Rosemaria,Siri Bintang Pujaan,0,3:41
1848,Malaysia,Asia,49,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Doja Cat,Say So (feat. Nicki Minaj),1,3:26
1849,Malaysia,Asia,50,Break My Heart,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:41
1850,Malta,Europe,1,All I Want for Christmas Is You,Mariah Carey,Mariah Carey,Merry Christmas,0,4:01
1851,Malta,Europe,2,Last Christmas,Wham!,Wham!,LAST CHRISTMAS,0,4:22
1852,Malta,Europe,3,It's the Most Wonderful Time of the Year,Andy Williams,Andy Williams,The Andy Williams Christmas Album,0,2:31
1853,Malta,Europe,4,Rockin' Around The Christmas Tree,Brenda Lee,Brenda Lee,Merry Christmas From Brenda Lee,0,2:06
1854,Malta,Europe,5,Jingle Bell Rock,Bobby Helms,Bobby Helms,The Classic Years: 1956-1962,0,2:10
1855,Malta,Europe,6,It's Beginning to Look a Lot like Christmas,Michael Bublé,Michael Bublé,Christmas (Deluxe Special Edition),0,3:27
1856,Malta,Europe,7,Feliz Navidad,José Feliciano,José Feliciano,My Name Is José Feliciano,0,3:02
1857,Malta,Europe,8,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet",Frank Sinatra,Christmas Songs by Sinatra,0,2:35
1858,Malta,Europe,9,Dance Monkey,Tones And I,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
1859,Malta,Europe,10,Holly Jolly Christmas,Michael Bublé,Michael Bublé,Christmas (Deluxe Special Edition),0,2:01
1860,Malta,Europe,11,Do They Know It's Christmas? - 1984 Version,Band Aid,Band Aid,Do They Know It's Christmas?,0,3:42
1861,Malta,Europe,12,Santa Tell Me,Ariana Grande,Ariana Grande,Santa Tell Me,0,3:24
1862,Malta,Europe,13,Happy Xmas (War Is Over) - Remastered,"John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",John Lennon,Power To The People - The Hits,0,3:33
1863,Malta,Europe,14,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",Perry Como,Greatest Christmas Songs,0,2:35
1864,Malta,Europe,15,The Christmas Song (Merry Christmas To You),Nat King Cole,Nat King Cole,The Christmas Song (Expanded Edition),0,3:12
1865,Malta,Europe,16,Christmas (Baby Please Come Home),Darlene Love,Darlene Love,Caroling at Christmas,0,2:46
1866,Malta,Europe,17,Underneath the Tree,Kelly Clarkson,Kelly Clarkson,Wrapped In Red,0,3:49
1867,Malta,Europe,18,A Holly Jolly Christmas - Single Version,Burl Ives,Burl Ives,Christmas Eve,0,2:13
1868,Malta,Europe,19,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,Paul McCartney,McCartney II,0,3:47
1869,Malta,Europe,20,White Christmas,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",Bing Crosby,Holiday Inn (Original Motion Picture Soundtrack),0,2:57
1870,Malta,Europe,21,Mistletoe,Justin Bieber,Justin Bieber,Under The Mistletoe (Deluxe Edition),0,3:02
1871,Malta,Europe,22,Santa Claus Is Coming to Town,Michael Bublé,Michael Bublé,Christmas (Deluxe Special Edition),0,2:51
1872,Malta,Europe,23,Merry Christmas Everyone,Shakin' Stevens,Shakin' Stevens,The Hits Of Shakin' Stevens Vol II,0,3:43
1873,Malta,Europe,24,Blue Christmas,Elvis Presley,Elvis Presley,Elvis' Christmas Album,0,2:09
1874,Malta,Europe,25,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,Dean Martin,A Winter Romance,0,1:57
1875,Malta,Europe,26,Sleigh Ride,The Ronettes,The Ronettes,Caroling at Christmas,0,3:01
1876,Malta,Europe,27,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,Daryl Hall & John Oates,Jingle Bell Rock,0,2:06
1877,Malta,Europe,28,ROXANNE,Arizona Zervas,Arizona Zervas,ROXANNE,1,2:43
1878,Malta,Europe,29,Santa Claus Is Coming To Town,The Jackson 5,The Jackson 5,Christmas Album,0,2:24
1879,Malta,Europe,30,Driving Home for Christmas - 2019 Remaster,Chris Rea,Chris Rea,"Dancing with Strangers (Deluxe Edition, 2019 Remaster)",0,4:01
1880,Malta,Europe,31,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,Bruce Springsteen,"Santa Claus Is Comin' to Town (Live at C.W. Post College, Greenvale, NY - December 1975)",0,4:27
1881,Malta,Europe,32,Christmas (Baby Please Come Home),Mariah Carey,Mariah Carey,Merry Christmas,0,2:33
1882,Malta,Europe,33,Falling,Trevor Daniel,Trevor Daniel,Falling,0,2:39
1883,Malta,Europe,34,Have Yourself A Merry Little Christmas,Sam Smith,Sam Smith,Have Yourself A Merry Little Christmas,0,2:50
1884,Malta,Europe,35,My Only Wish (This Year),Britney Spears,Britney Spears,Caroling at Christmas,0,4:15
1885,Malta,Europe,36,Run Rudolph Run - Single Version,Chuck Berry,Chuck Berry,Rock 'N' Roll Rarities,0,2:45
1886,Malta,Europe,37,I Saw Mommy Kissing Santa Claus,The Jackson 5,The Jackson 5,Christmas Album,0,3:01
1887,Malta,Europe,38,I'll Be Home for Christmas,Michael Bublé,Michael Bublé,Christmas (Deluxe Special Edition),0,4:27
1888,Malta,Europe,39,Winter Wonderland,Tony Bennett,Tony Bennett,Snowfall - The Tony Bennett Christmas Album,0,2:13
1889,Malta,Europe,40,Fairytale of New York (feat. Kirsty MacColl),"The Pogues, Kirsty MacColl",The Pogues,If I Should Fall From Grace With God (Expanded),0,4:32
1890,Malta,Europe,41,One More Sleep,Leona Lewis,Leona Lewis,"Christmas, With Love",0,3:59
1891,Malta,Europe,42,"Baby, It's Cold Outside",Dean Martin,Dean Martin,A Winter Romance,0,2:23
1892,Malta,Europe,43,Circles,Post Malone,Post Malone,Hollywood's Bleeding,0,3:35
1893,Malta,Europe,44,Mistletoe And Holly - Remastered 1999,Frank Sinatra,Frank Sinatra,A Jolly Christmas From Frank Sinatra,0,2:16
1894,Malta,Europe,45,Happy Xmas (War Is Over),Céline Dion,Céline Dion,These Are Special Times,0,4:14
1895,Malta,Europe,46,Santa Baby,"Ariana Grande, Liz Gillies",Ariana Grande,Christmas Kisses,0,2:50
1896,Malta,Europe,47,Santa Baby (with Henri René & His Orchestra),"Eartha Kitt, Henri Rene & His Orchestra",Eartha Kitt,Heavenly Eartha,0,3:26
1897,Malta,Europe,48,Blinding Lights,The Weeknd,The Weeknd,After Hours,0,3:20
1898,Malta,Europe,49,Joy To The World,Nat King Cole,Nat King Cole,The Christmas Song (Expanded Edition),0,1:24
1899,Malta,Europe,50,Don't Start Now,Dua Lipa,Dua Lipa,Don't Start Now,0,3:03
1900,Mexico,North America,1,Safaera,"Bad Bunny, Jowell & Randy, Nengo Flow",Bad Bunny,YHLQMDLG,1,4:55
1901,Mexico,North America,2,Yo Perreo Sola,Bad Bunny,Bad Bunny,YHLQMDLG,0,2:52
1902,Mexico,North America,3,Blinding Lights,The Weeknd,The Weeknd,After Hours,0,3:20
1903,Mexico,North America,4,Rojo,J Balvin,J Balvin,Colores,0,2:30
1904,Mexico,North America,5,Favorito,Camilo,Camilo,Por Primera Vez,0,3:29
1905,Mexico,North America,6,Jangueo,"Alex Rose, Rafa Pabön",Alex Rose,LOST,0,4:19
1906,Mexico,North America,7,Morado,J Balvin,J Balvin,Colores,0,3:20
1907,Mexico,North America,8,Azul,J Balvin,J Balvin,Colores,0,3:25
1908,Mexico,North America,9,Tattoo,Rauw Alejandro,Rauw Alejandro,Tattoo,0,3:22
1909,Mexico,North America,10,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Lady Gaga,Rain On Me (with Ariana Grande),0,3:02
1910,Mexico,North America,11,Si Veo a Tu Mamá,Bad Bunny,Bad Bunny,YHLQMDLG,0,2:50
